source_id,source_name,source_status,source_provenance,year,reserved_capacity_t_per_year,active_fraction,requested_order_t,feasible_order_t,unfulfilled_request_t,planned_delivery_t,gross_delivery_t,risk_underdelivery_t,delayed_delivery_t,initial_stock_requested_t,initial_stock_feasible_t,initial_stock_gross_delivery_t,initial_stock_losses_t,initial_stock_opening_inventory_t,payable_volume_t,utilization,active_variable_price_mln_per_t,ordered_payment_mln,take_or_pay_extra_volume_t,take_or_pay_price_mln_per_t,procurement_cost_mln,reservation_cost_mln,take_or_pay_effect_mln,initial_stock_procurement_cost_mln,initial_stock_reservation_cost_mln,reliability_profile,reliability_semantics,violations
B,Earth-Flex,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2039,80.0,1.0,55.00000000000001,55.00000000000001,0.0,51.66666666666667,51.66666666666667,0.0,0,0.0,0.0,0.0,0.0,0.0,55.00000000000001,0.46969696969696967,8.9,489.50000000000006,0.0,8.900000000000002,489.50000000000006,12.0,0.0,0.0,0.0,constant:0.985,METADATA_ONLY,[]
B,Earth-Flex,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2040,100.0,1.0,80.0,80.0,0.0,71.66666666666667,71.66666666666667,0.0,0,0.0,0.0,0.0,0.0,0.0,80.0,0.6515151515151515,8.900000000000002,712.0000000000001,0.0,8.900000000000002,712.0000000000001,15.0,0.0,0.0,0.0,constant:0.985,METADATA_ONLY,[]
C,Earth-New,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2035,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,first_operating_year:0.88;later:0.94,METADATA_ONLY,[]
C,Earth-New,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2036,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,first_operating_year:0.88;later:0.94,METADATA_ONLY,[]
C,Earth-New,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2037,40.0,0.5833333333333334,24.999999999999996,14.583333333333336,10.41666666666666,14.583333333333336,14.583333333333336,0.0,0,0.0,0.0,0.0,0.0,0.0,24.999999999999996,0.19230769230769235,7.100000000000001,177.5,0.0,7.1000000000000005,177.5,7.0,0.0,0.0,0.0,first_operating_year:0.88;later:0.94,METADATA_ONLY,"[""ORDER_CAPACITY_EXCEEDED"", ""SOURCE_UNAVAILABLE""]"
C,Earth-New,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2038,90.0,1.0,70.0,70.0,0.0,70.0,70.0,0.0,0,0.0,0.0,0.0,0.0,0.0,70.0,0.5384615384615385,7.1000000000000005,497.00000000000006,0.0,7.099999999999999,497.00000000000006,27.0,0.0,0.0,0.0,first_operating_year:0.88;later:0.94,METADATA_ONLY,[]
C,Earth-New,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2039,120.0,1.0,105.0,105.0,0.0,105.0,105.0,0.0,0,0.0,0.0,0.0,0.0,0.0,105.0,0.8076923076923078,7.1,745.5,0.0,7.099999999999999,745.5,36.0,0.0,0.0,0.0,first_operating_year:0.88;later:0.94,METADATA_ONLY,[]
C,Earth-New,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2040,130.0,1.0,125.00000000000001,125.00000000000001,0.0,125.00000000000001,125.00000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,125.00000000000001,0.9615384615384619,7.1000000000000005,887.5000000000001,0.0,7.099999999999999,887.5000000000001,39.0,0.0,0.0,0.0,first_operating_year:0.88;later:0.94,METADATA_ONLY,[]
D,Lunar-ISRU,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2035,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038:0.78;2039:0.90;2040:0.93,METADATA_ONLY,[]
D,Lunar-ISRU,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2036,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038:0.78;2039:0.90;2040:0.93,METADATA_ONLY,[]
D,Lunar-ISRU,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2037,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038:0.78;2039:0.90;2040:0.93,METADATA_ONLY,[]
D,Lunar-ISRU,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2038,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038:0.78;2039:0.90;2040:0.93,METADATA_ONLY,[]
D,Lunar-ISRU,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2039,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038:0.78;2039:0.90;2040:0.93,METADATA_ONLY,[]
D,Lunar-ISRU,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2040,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038:0.78;2039:0.90;2040:0.93,METADATA_ONLY,[]
E,Emergency,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2035,20.0,1.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.800000000000002,0,0.0,13.800000000000002,0.0,6.999999999999999,0.0,0.0,0.0,constant:0.995,METADATA_ONLY,[]
E,Emergency,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2036,25.0,1.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.800000000000002,0,0.0,13.800000000000002,0.0,8.75,0.0,0.0,0.0,constant:0.995,METADATA_ONLY,[]
E,Emergency,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2037,30.0,1.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.800000000000002,0,0.0,13.800000000000002,0.0,10.5,0.0,0.0,0.0,constant:0.995,METADATA_ONLY,[]
E,Emergency,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2038,30.0,1.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.800000000000002,0,0.0,13.800000000000002,0.0,10.5,0.0,0.0,0.0,constant:0.995,METADATA_ONLY,[]
E,Emergency,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2039,35.0,1.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.800000000000002,0,0.0,13.800000000000002,0.0,12.250000000000002,0.0,0.0,0.0,constant:0.995,METADATA_ONLY,[]
E,Emergency,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2040,40.0,1.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.800000000000002,0,0.0,13.800000000000002,0.0,13.999999999999998,0.0,0.0,0.0,constant:0.995,METADATA_ONLY,[]
