source_id,source_name,source_status,source_provenance,year,reserved_capacity_t_per_year,active_fraction,requested_order_t,feasible_order_t,unfulfilled_request_t,planned_delivery_t,gross_delivery_t,risk_underdelivery_t,delayed_delivery_t,initial_stock_requested_t,initial_stock_feasible_t,initial_stock_gross_delivery_t,initial_stock_losses_t,initial_stock_opening_inventory_t,payable_volume_t,utilization,active_variable_price_mln_per_t,ordered_payment_mln,take_or_pay_extra_volume_t,take_or_pay_price_mln_per_t,procurement_cost_mln,reservation_cost_mln,take_or_pay_effect_mln,initial_stock_procurement_cost_mln,initial_stock_reservation_cost_mln,reliability_profile,reliability_semantics,violations
B,Earth-Flex,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2040,0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.900000000000002,0,0.0,8.900000000000002,0.0,0.0,0.0,0.0,0.0,constant:0.985,METADATA_ONLY,[]
C,Earth-New,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2035,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,first_operating_year:0.88;later:0.94,METADATA_ONLY,[]
C,Earth-New,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2036,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,first_operating_year:0.88;later:0.94,METADATA_ONLY,[]
C,Earth-New,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2037,60.0,0.9166666666666666,47.99999999960001,47.99999999960001,0.0,47.99999999960001,47.99999999960001,0.0,0,0.0,0.0,0.0,0.0,0.0,47.99999999960001,0.4027972027938463,7.100000000000001,340.7999999971601,0.0,7.1,340.7999999971601,16.5,0.0,0.0,0.0,first_operating_year:0.88;later:0.94,METADATA_ONLY,[]
C,Earth-New,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2038,60.0,1.0,60.0,60.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,60.0,0.4615384615384616,7.1,426.0,0.0,7.099999999999999,426.0,18.0,0.0,0.0,0.0,first_operating_year:0.88;later:0.94,METADATA_ONLY,[]
C,Earth-New,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2039,80.0,1.0,80.00000000040001,80.0,4.00007138523506e-10,80.0,80.0,0.0,0,0.0,0.0,0.0,0.0,0.0,80.00000000040001,0.6153846153846155,7.1,568.00000000284,0.0,7.099999999999999,568.00000000284,24.0,0.0,0.0,0.0,first_operating_year:0.88;later:0.94,METADATA_ONLY,[]
C,Earth-New,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2040,100.0,1.0,99.99999999960004,99.99999999960004,0.0,99.99999999960004,99.99999999960004,0.0,0,0.0,0.0,0.0,0.0,0.0,99.99999999960004,0.7692307692276927,7.099999999999999,709.9999999971601,0.0,7.099999999999999,709.9999999971601,30.0,0.0,0.0,0.0,first_operating_year:0.88;later:0.94,METADATA_ONLY,[]
D,Lunar-ISRU,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2035,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038:0.78;2039:0.90;2040:0.93,METADATA_ONLY,[]
D,Lunar-ISRU,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2036,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038:0.78;2039:0.90;2040:0.93,METADATA_ONLY,[]
D,Lunar-ISRU,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2037,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038:0.78;2039:0.90;2040:0.93,METADATA_ONLY,[]
D,Lunar-ISRU,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2038,50.2,1.0,50.20000000000002,50.2,1.4210854715202004e-14,41.83333333333331,16.733333333333324,30.11999999999998,0,0.0,0.0,0.0,0.0,0.0,50.20000000000002,0.13944444444444437,2.9999999999999987,150.6,0.0,3.0,150.6,0.0,0.0,0.0,0.0,2038:0.78;2039:0.90;2040:0.93,METADATA_ONLY,[]
D,Lunar-ISRU,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2039,89.3,1.0,89.29999999999997,89.29999999999997,0.0,82.7833333333333,33.11333333333333,44.650000000000006,0,0.0,0.0,0.0,0.0,0.0,89.29999999999997,0.27594444444444444,3.0,267.8999999999999,0.0,3.0,267.8999999999999,0.0,0.0,0.0,0.0,2038:0.78;2039:0.90;2040:0.93,METADATA_ONLY,[]
D,Lunar-ISRU,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2040,110.0,1.0,110.00000000000001,110.0,1.4210854715202004e-14,106.54999999999995,106.54999999999995,0.0,0,0.0,0.0,0.0,0.0,0.0,110.00000000000001,0.8879166666666662,2.9999999999999996,330.0,0.0,3.0,330.0,0.0,0.0,0.0,0.0,2038:0.78;2039:0.90;2040:0.93,METADATA_ONLY,[]
E,Emergency,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2035,0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.800000000000002,0,0.0,13.800000000000002,0.0,0.0,0.0,0.0,0.0,constant:0.995,METADATA_ONLY,[]
E,Emergency,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2036,0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.800000000000002,0,0.0,13.800000000000002,0.0,0.0,0.0,0.0,0.0,constant:0.995,METADATA_ONLY,[]
E,Emergency,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2037,0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.800000000000002,0,0.0,13.800000000000002,0.0,0.0,0.0,0.0,0.0,constant:0.995,METADATA_ONLY,[]
E,Emergency,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2038,0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.800000000000002,0,0.0,13.800000000000002,0.0,0.0,0.0,0.0,0.0,constant:0.995,METADATA_ONLY,[]
E,Emergency,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2039,0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.800000000000002,0,0.0,13.800000000000002,0.0,0.0,0.0,0.0,0.0,constant:0.995,METADATA_ONLY,[]
E,Emergency,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2040,0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.800000000000002,0,0.0,13.800000000000002,0.0,0.0,0.0,0.0,0.0,constant:0.995,METADATA_ONLY,[]
